sample,concentration_realized,DMSO_content_realized,combustion_temp_realized,air_flow_rate_realized,spray_flow_rate_realized,spray_height_realized,num_passes_realized,concentration_requested,DMSO_content_requested,combustion_temp_requested,air_flow_rate_requested,spray_flow_rate_requested,spray_height_requested,num_passes_requested,Pd_ACN_robot_realized,acac_ACN_robot_realized,ACN_robot_realized,DMSO_robot_realized,Pd_ACN_robot_requested,acac_ACN_robot_requested,ACN_robot_requested,DMSO_robot_requested,conductance_mean,conductance_std,conductive_fraction,thickness_avg,thickness_std,sheet_conductance_avg,sheet_conductance_std,sheet_resistance_avg,sheet_resistance_std,conductivity_avg,conductivity_std,resistivity_avg,resistivity_std,campaign_ID,exp_num,running_best_conductivity,beta,nozzle_speed,SAMPLE_START,MIX_CHEMICALS_START,SPRAY_COAT_START,XRF_START,MICROSCOPE_START,CONDUCTIVITY_START,FLIR_CAMERA_START,MIX_CHEMICALS_FINISH,SPRAY_COAT_FINISH,XRF_FINISH,MICROSCOPE_FINISH,CONDUCTIVITY_FINISH,FLIR_CAMERA_FINISH,SAMPLE_FINISH
104,0.0199967249884421,0.1585159713105365,237.6018018716861,65.0,0.008,10.0,1.0,0.02,0.1572070561248267,220.0002853969364,65.0,0.008,10.0,0.51,0.2147058823529409,0.0383578431372547,0.066412213740458,0.060181818181818,0.2144972303961344,0.0388361029371988,0.0669279853392325,0.0597386813274341,0.2273808977299532,0.0043320199995286,1.0,52.88418253849229,2.0841119088887248,0.0501683208338969,0.0010686144630741,19.9401391633294,0.4249898292473617,950407.5912288076,56426.00251399102,1.055190589921381e-06,6.343583311151062e-08,2022-07-13_09-53-56,53,4217335.97518334,4.00E+02,8.16,"2022-07-13 15:13:06,891","2022-07-13 15:13:07,933","2022-07-13 15:43:18,749","2022-07-13 15:53:05,094","2022-07-13 16:03:43,265","2022-07-13 16:09:48,660","2022-07-13 16:10:29,999","2022-07-13 15:22:30,658","2022-07-13 15:52:39,466","2022-07-13 16:01:38,979","2022-07-13 16:09:46,582","2022-07-13 16:10:28,930","2022-07-13 16:11:21,259","2022-07-13 16:19:20,794"
105,0.0096662770005137,0.0,229.5383693564158,100.0,0.002,10.0,10.0,0.01,0.0,231.25015596312784,100.0,0.002,10.0,10.49,0.1034313725490196,0.0180147058823528,0.2554707379134861,0.0,0.1072486151980672,0.0194180514685994,0.2533333333333333,0.0,0.1568083043867683,0.0031430942189919,1.0,27.428940372639765,1.548643757038895,0.0345974943472942,0.0007753325103727,28.91557972195005,0.6556916197543607,1264375.445786878,72789.97942264455,7.92992090031499e-07,4.5404679019674976e-08,2022-07-13_09-53-56,54,4217335.97518334,SF,41.96000000000001,"2022-07-13 15:33:08,246","2022-07-13 15:33:09,279","2022-07-13 16:00:13,150","2022-07-13 16:17:29,381","2022-07-13 16:27:34,961","2022-07-13 16:33:23,734","2022-07-13 16:34:04,645","2022-07-13 15:41:56,672","2022-07-13 16:17:03,245","2022-07-13 16:25:57,885","2022-07-13 16:33:21,675","2022-07-13 16:34:03,582","2022-07-13 16:34:55,647","2022-07-13 16:37:38,530"
106,0.0091147498644076,0.0,228.72488270262247,100.0,0.002,10.0,10.0,0.01,0.0,231.25015596312784,100.0,0.002,10.0,10.49,0.0912990196078426,0.0187499999999998,0.2521628498727734,0.0,0.1072486151980672,0.0194180514685994,0.2533333333333333,0.0,0.1334288218564312,0.0067019407271477,1.0,26.20155125224955,1.259788957402343,0.0294391481879549,0.0016532220055482,34.05584849512,1.9493465122025868,1124713.9778012428,65430.47881086445,8.916042557062066e-07,5.354876000633212e-08,2022-07-13_09-53-56,54,4217335.97518334,SF,41.96000000000001,"2022-07-13 15:50:11,928","2022-07-13 15:50:12,971","2022-07-13 16:20:36,420","2022-07-13 16:38:43,751","2022-07-13 16:48:58,189","2022-07-13 16:54:41,912","2022-07-13 16:55:22,880","2022-07-13 15:58:02,884","2022-07-13 16:38:17,687","2022-07-13 16:47:20,438","2022-07-13 16:54:39,843","2022-07-13 16:55:21,809","2022-07-13 16:56:14,084","2022-07-13 16:58:59,871"
107,0.0197201944784264,0.3094040657301379,255.95033429303004,95.0853734209688,0.0030895032607014,10.0,6.0,0.0199031271424933,0.3,259.07239466647826,95.0853734209688,0.0030895032607014,10.0,5.898082887162833,0.2105392156862753,0.0359068627450976,0.0124681933842242,0.1159999999999997,0.2134582824143472,0.0386479947239013,0.0138937228617514,0.1139999999999999,1.3086579841912525,0.0358208999420766,1.0,77.37800390814694,1.7035541411371222,0.2887365397365962,0.0088362315415441,3.465944620448785,0.10539864624231,3733267.043091587,151149.20577048624,2.682100464481019e-07,1.0749932220564398e-08,2022-07-13_09-53-56,55,4217335.97518334,2.00E-01,36.4442926235534,"2022-07-13 16:04:43,711","2022-07-13 16:04:44,751","2022-07-13 16:40:08,390","2022-07-13 16:57:48,554","2022-07-13 17:07:52,241","2022-07-13 17:13:44,898","2022-07-13 17:14:25,887","2022-07-13 16:17:49,568","2022-07-13 16:56:21,778","2022-07-13 17:06:15,021","2022-07-13 17:13:42,828","2022-07-13 17:14:24,832","2022-07-13 17:15:17,121","2022-07-13 17:18:01,797"
108,0.0176309099331024,0.3688701486749602,255.5855858005396,95.0853734209688,0.0030895032607014,10.0,6.0,0.0199031271424933,0.3,259.07239466647826,95.0853734209688,0.0030895032607014,10.0,5.898082887162833,0.1426470588235295,0.0381127450980391,0.0133587786259541,0.1134545454545454,0.2134582824143472,0.0386479947239013,0.0138937228617514,0.1139999999999999,0.5389184761157482,0.0087056249335168,1.0,50.97570878681406,1.5991499383018248,0.1189046014111505,0.0021474870187735,8.412306854126985,0.1525140334473244,2333611.043767832,49652.39963256751,4.286717314174349e-07,8.889276608188865e-09,2022-07-13_09-53-56,55,4217335.97518334,2.00E-01,36.4442926235534,"2022-07-13 16:22:03,511","2022-07-13 16:22:04,546","2022-07-13 17:00:12,004","2022-07-13 17:16:51,624","2022-07-13 17:26:58,597","2022-07-13 17:32:49,044","2022-07-13 17:33:29,470","2022-07-13 16:30:27,761","2022-07-13 17:16:08,964","2022-07-13 17:25:21,220","2022-07-13 17:32:46,987","2022-07-13 17:33:28,404","2022-07-13 17:34:20,602","2022-07-13 17:37:03,510"
109,0.0199399003676854,0.3030285929617353,249.98344772078443,67.07576958718214,0.002,10.0,8.0,0.02,0.2989467208654556,252.30925046784773,67.07576958718214,0.002,10.0,8.373749315108954,0.2109068627450984,0.0377450980392153,0.012086513994911,0.1133636363636357,0.2144972303961344,0.0388361029371988,0.0130669127377935,0.1135997539288731,0.9327143176445528,0.0316530235354115,1.0,60.95882738630844,0.870438072777867,0.2057899832444768,0.0078081077081009,4.864857578223749,0.1824255966642353,3375955.812103568,119975.7883810078,2.9651666152491894e-07,1.0705046672991162e-08,2022-07-13_09-53-56,56,4217335.97518334,2.00E+01,33.49499726043582,"2022-07-13 16:41:35,343","2022-07-13 16:41:36,390","2022-07-13 17:19:18,249","2022-07-13 17:36:46,399","2022-07-13 17:47:08,460","2022-07-13 17:53:48,490","2022-07-13 17:54:29,144","2022-07-13 16:53:35,559","2022-07-13 17:36:20,670","2022-07-13 17:45:30,231","2022-07-13 17:53:46,398","2022-07-13 17:54:28,099","2022-07-13 17:55:20,419","2022-07-13 17:59:43,455"
110,0.0197856892110423,0.3051975628431593,248.1731969491963,67.07576958718214,0.002,10.0,8.0,0.02,0.2989467208654556,252.30925046784773,67.07576958718214,0.002,10.0,8.373749315108954,0.2072303921568625,0.0377450980392153,0.0131043256997455,0.1133636363636365,0.2144972303961344,0.0388361029371988,0.0130669127377935,0.1135997539288731,0.8553539396895443,0.0405324982059531,1.0,65.72715452445223,1.352340110998304,0.1887215298263375,0.0099984796497064,5.310985038760025,0.2872510995594133,2870059.4275821084,105389.00225328527,3.4880367634772295e-07,1.290163391984856e-08,2022-07-13_09-53-56,56,4217335.97518334,2.00E+01,33.49499726043582,"2022-07-13 17:01:39,000","2022-07-13 17:01:40,033","2022-07-13 17:38:19,401","2022-07-13 17:53:35,237","2022-07-13 18:03:45,551","2022-07-13 18:10:18,893","2022-07-13 18:11:00,079","2022-07-13 17:13:13,373","2022-07-13 17:53:09,772","2022-07-13 18:02:05,663","2022-07-13 18:10:16,825","2022-07-13 18:10:59,000","2022-07-13 18:11:51,317","2022-07-13 18:14:35,434"
111,0.024861930519575,0.1631884698427725,219.36769503136733,100.0,0.002,10.0,10.0,0.02,0.1270441477361707,220.0,100.0,0.002,10.0,10.49,0.2096813725490191,0.0382352941176472,0.0024173027989822,0.0488181818181818,0.2144972303961344,0.0388361029371988,0.0783898905269218,0.0482767761397448,0.3414865056064582,0.0139348791402513,1.0,92.64783480803835,0.8758678494414458,0.0753440801085127,0.0034374295114249,13.29414679731415,0.595105241171062,813467.9761164951,42344.03988541044,1.2319516618490698e-06,6.364312548952613e-08,2022-07-13_09-53-56,57,4217335.97518334,4.00E+02,41.96000000000001,"2022-07-13 17:20:45,211","2022-07-13 17:20:46,262","2022-07-13 17:54:59,189","2022-07-13 18:13:24,913","2022-07-13 18:23:39,262","2022-07-13 18:30:14,470","2022-07-13 18:30:55,168","2022-07-13 17:32:51,580","2022-07-13 18:12:01,210","2022-07-13 18:22:02,088","2022-07-13 18:30:12,403","2022-07-13 18:30:54,110","2022-07-13 18:31:46,289","2022-07-13 18:34:31,415"
112,0.0198069336224465,0.129186809841952,218.05859590757737,100.0,0.002,10.0,10.0,0.02,0.1270441477361707,220.0,100.0,0.002,10.0,10.49,0.2069852941176473,0.0355392156862744,0.0773536895674299,0.0474545454545454,0.2144972303961344,0.0388361029371988,0.0783898905269218,0.0482767761397448,0.4991261340803,0.0240682604080809,1.0,79.4399523220356,0.7172653948205002,0.1101249941446798,0.0059371127501508,9.10203403923802,0.4974066370200141,1386393.799032742,76945.73417553105,7.230761643728428e-07,4.011541104457931e-08,2022-07-13_09-53-56,57,4217335.97518334,4.00E+02,41.96000000000001,"2022-07-13 17:39:46,187","2022-07-13 17:39:47,232","2022-07-13 18:15:50,035","2022-07-13 18:33:20,924","2022-07-13 18:43:42,551","2022-07-13 18:50:22,218","2022-07-13 18:51:03,072","2022-07-13 17:51:24,337","2022-07-13 18:32:39,309","2022-07-13 18:42:03,954","2022-07-13 18:50:20,145","2022-07-13 18:51:01,992","2022-07-13 18:51:54,255","2022-07-13 18:56:26,825"
113,0.0102773595372058,0.0,234.495943161585,82.88423955047355,0.008,10.0,10.0,0.0102404833347926,0.0,236.15578825761648,82.88423955047355,0.008,10.0,10.49,0.1066176470588237,0.0187499999999998,0.240585241730279,0.0,0.1098277656615395,0.0198850232458338,0.2502872110926266,0.0,0.0169689077804929,0.014235712390786,1.0,13.13922478897076,1.5524954634175183,0.003743945152084,0.0035116384861134,626.0127437866356,669.3723389382284,264767.09542978887,217413.54954557127,7.680277986041884e-06,7.837493011937349e-06,2022-07-13_09-53-56,58,4217335.97518334,SF,167.84000000000003,"2022-07-13 18:00:51,503","2022-07-13 18:00:52,541","2022-07-13 18:35:46,375","2022-07-13 18:51:04,139","2022-07-13 19:01:09,967","2022-07-13 19:07:39,586","2022-07-13 19:08:20,440","2022-07-13 18:11:22,942","2022-07-13 18:50:38,427","2022-07-13 18:59:31,543","2022-07-13 19:07:37,401","2022-07-13 19:08:19,376","2022-07-13 19:09:11,655","2022-07-13 19:11:55,646"
114,0.0110423225397049,0.0,233.32642408458167,82.88423955047355,0.008,10.0,10.0,0.0102404833347926,0.0,236.15578825761648,82.88423955047355,0.008,10.0,10.49,0.0876225490196077,0.0100490196078431,0.1676844783715008,0.0,0.1098277656615395,0.0198850232458338,0.2502872110926266,0.0,0.0140137752836348,0.0079344910455252,1.0,14.691767941054632,1.47341035891574,0.0030919377201091,0.0019572651763618,470.4023379320947,305.6339086185044,202563.36027098,114182.6714067424,6.590231289736688e-06,3.822054841056429e-06,2022-07-13_09-53-56,58,4217335.97518334,SF,167.84000000000003,"2022-07-13 18:17:17,204","2022-07-13 18:17:18,260","2022-07-13 18:53:28,228","2022-07-13 19:10:45,365","2022-07-13 19:20:48,575","2022-07-13 19:27:17,012","2022-07-13 19:27:58,189","2022-07-13 18:25:27,174","2022-07-13 19:10:12,018","2022-07-13 19:19:11,312","2022-07-13 19:27:14,953","2022-07-13 19:27:57,128","2022-07-13 19:28:49,323","2022-07-13 19:31:31,572"
115,0.0189638052681564,0.3005472765694695,255.4760391014045,98.19023405577649,0.0023624911929381,10.0,6.0,0.0192630614187405,0.2976969589724115,259.7525537421616,98.19023405577649,0.0023624911929381,10.0,5.656904809890336,0.1947303921568633,0.0370098039215689,0.0246819338422392,0.1101818181818185,0.2065936661635236,0.0374051118071894,0.0228763776197705,0.1131248444095163,1.1662968918811116,0.026061386756082,1.0,68.05939794184022,0.575135566243982,0.2573266146963612,0.0064287733709328,3.887994241471615,0.0941889587623848,3781633.542749473,122194.35624576236,2.6464834186802655e-07,8.215290091223902e-09,2022-07-13_09-53-56,59,4217335.97518334,2.00E-01,26.728775585310192,"2022-07-13 18:37:13,492","2022-07-13 18:37:14,533","2022-07-13 19:13:10,867","2022-07-13 19:30:41,933","2022-07-13 19:40:55,380","2022-07-13 19:47:23,303","2022-07-13 19:48:03,820","2022-07-13 18:48:00,276","2022-07-13 19:30:16,274","2022-07-13 19:39:16,612","2022-07-13 19:47:21,223","2022-07-13 19:48:02,761","2022-07-13 19:48:54,942","2022-07-13 19:53:58,861"
116,0.019003574364019,0.301435634632299,253.63392269435727,98.19023405577649,0.0023624911929381,10.0,6.0,0.0192630614187405,0.2976969589724115,259.7525537421616,98.19023405577649,0.0023624911929381,10.0,5.656904809890336,0.1992647058823533,0.0359068627450981,0.024173027989822,0.1119090909090908,0.2065936661635236,0.0374051118071894,0.0228763776197705,0.1131248444095163,1.2282262772935304,0.0386591161681654,1.0,68.79917846787785,2.5400342078251086,0.2709904418139152,0.0095363573278655,3.693795623742728,0.1289418182515299,3939655.401934319,74766.9642169246,2.539035579382705e-07,4.891238438136472e-09,2022-07-13_09-53-56,59,4217335.97518334,2.00E-01,26.728775585310192,"2022-07-13 18:57:04,172","2022-07-13 18:57:05,204","2022-07-13 19:32:47,291","2022-07-13 19:48:49,801","2022-07-13 19:59:01,654","2022-07-13 20:05:32,698","2022-07-13 20:06:13,280","2022-07-13 19:08:03,493","2022-07-13 19:48:24,454","2022-07-13 19:57:22,844","2022-07-13 20:05:30,613","2022-07-13 20:06:12,215","2022-07-13 20:07:04,572","2022-07-13 20:09:48,865"
117,0.0200345482101968,0.3036477568295462,287.7565037893446,100.0,0.002,25.0,10.0,0.02,0.3,300.0,100.0,0.002,25.0,10.49,0.2120098039215678,0.038112745098039,0.0106870229007627,0.1137272727272729,0.2144972303961344,0.0388361029371988,0.0126666666666667,0.1139999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-07-13_23-11-10,60,4217335.97518334,4.00E+02,41.96000000000001,"2022-07-13 23:15:55,608","2022-07-13 23:15:56,652","2022-07-13 23:28:32,451","2022-07-14 00:03:31,356","2022-07-14 00:13:43,099","2022-07-14 00:19:40,061","2022-07-14 00:20:20,857","2022-07-13 23:27:14,248","2022-07-14 00:03:11,521","2022-07-14 00:12:00,648","2022-07-14 00:19:37,983","2022-07-14 00:20:19,804","2022-07-14 00:21:12,042","2022-07-14 00:23:56,498"
118,0.0191197826479039,0.3248755392091361,289.00383411908297,100.0,0.002,25.0,10.0,0.02,0.3,300.0,100.0,0.002,25.0,10.49,0.1872549019607846,0.0379901960784315,0.0133587786259541,0.1148181818181818,0.2144972303961344,0.0388361029371988,0.0126666666666667,0.1139999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-07-13_23-11-10,60,4217335.97518334,4.00E+02,41.96000000000001,"2022-07-13 23:27:14,411","2022-07-13 23:30:00,323","2022-07-14 00:04:55,507","2022-07-14 00:24:34,236","2022-07-14 00:34:41,434","2022-07-14 00:40:32,085","2022-07-14 00:41:12,627","2022-07-13 23:39:26,243","2022-07-14 00:24:08,564","2022-07-14 00:33:03,833","2022-07-14 00:40:30,029","2022-07-14 00:41:11,568","2022-07-14 00:42:03,831","2022-07-14 00:44:49,782"
119,0.0196499664516986,0.3071502632478115,287.1392862579615,100.0,0.002,25.0,10.0,0.02,0.3,300.0,100.0,0.002,25.0,10.49,0.2126225490196086,0.0405637254901962,0.0146310432569972,0.1187272727272725,0.2144972303961344,0.0388361029371988,0.0126666666666667,0.1139999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-07-13_23-11-10,61,4217335.97518334,4.00E+02,41.96000000000001,"2022-07-13 23:27:14,683","2022-07-13 23:39:26,759","2022-07-14 00:25:59,949","2022-07-14 00:43:37,648","2022-07-14 00:53:51,209","2022-07-14 00:59:42,978","2022-07-14 01:00:23,622","2022-07-13 23:49:05,954","2022-07-14 00:42:06,919","2022-07-14 00:52:13,732","2022-07-14 00:59:40,919","2022-07-14 01:00:22,566","2022-07-14 01:01:14,747","2022-07-14 01:04:00,683"
120,0.0200751729429595,0.2959240952111762,288.2455208786498,100.0,0.002,25.0,10.0,0.02,0.3,300.0,100.0,0.002,25.0,10.49,0.2134803921568621,0.040196078431373,0.0132315521628495,0.1121818181818179,0.2144972303961344,0.0388361029371988,0.0126666666666667,0.1139999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-07-13_23-11-10,61,4217335.97518334,4.00E+02,41.96000000000001,"2022-07-13 23:27:14,992","2022-07-13 23:49:06,654","2022-07-14 00:46:06,256","2022-07-14 01:04:31,582","2022-07-14 01:14:46,421","2022-07-14 01:20:35,569","2022-07-14 01:21:16,215","2022-07-14 00:00:42,440","2022-07-14 01:04:06,076","2022-07-14 01:13:08,932","2022-07-14 01:20:33,563","2022-07-14 01:21:15,201","2022-07-14 01:22:07,466","2022-07-14 01:24:58,463"
121,0.0147191011235955,0.0,289.92816676169906,86.53571041796675,0.008,10.0,1.0,0.01,0.0,300.0,86.53571041796675,0.008,10.0,0.51,0.10625,0.0188725490196079,0.129898218829516,0.0,0.1072486151980672,0.0194180514685994,0.2533333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-07-13_23-11-10,62,4217335.97518334,SF,8.16,"2022-07-14 00:27:27,947","2022-07-14 00:27:28,988","2022-07-14 01:05:57,039","2022-07-14 01:14:55,169","2022-07-14 01:25:13,362","2022-07-14 01:30:54,807","2022-07-14 01:31:35,561","2022-07-14 00:35:00,651","2022-07-14 01:13:57,114","2022-07-14 01:23:33,518","2022-07-14 01:30:52,750","2022-07-14 01:31:34,516","2022-07-14 01:32:26,938","2022-07-14 01:38:21,493"
122,0.0099409536404956,0.0,294.97564895572026,86.53571041796675,0.008,10.0,1.0,0.01,0.0,300.0,86.53571041796675,0.008,10.0,0.51,0.1063725490196081,0.0197303921568619,0.254452926208651,0.0,0.1072486151980672,0.0194180514685994,0.2533333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-07-13_23-11-10,62,4217335.97518334,SF,8.16,"2022-07-14 00:47:33,641","2022-07-14 00:47:34,699","2022-07-14 01:19:29,791","2022-07-14 01:29:56,047","2022-07-14 01:39:58,435","2022-07-14 01:45:41,025","2022-07-14 01:46:21,809","2022-07-14 00:55:40,442","2022-07-14 01:29:30,619","2022-07-14 01:38:19,319","2022-07-14 01:45:38,967","2022-07-14 01:46:20,731","2022-07-14 01:47:12,946","2022-07-14 01:53:33,823"
123,0.0198645147037816,0.3042675162444139,255.94466873479644,97.7644789335841,0.0028221278436376,10.0,6.0,0.02,0.2983887763210286,259.0949609979297,97.7644789335841,0.0028221278436376,10.0,5.824389302075806,0.2117647058823525,0.0390931372549022,0.0127226463104322,0.115272727272727,0.2144972303961344,0.0388361029371988,0.0132789316646758,0.1133877350019909,1.2527467228797713,0.019013845479276,1.0,68.04715262304683,0.717919693682155,0.2764005250418458,0.0046902992784017,3.618771013079047,0.0613560433665804,4062515.882082527,96149.26552928529,2.4626242607377535e-07,5.785927781783676e-09,2022-07-13_23-11-10,63,4217335.97518334,2.00E-01,32.874342443146205,"2022-07-14 01:07:23,808","2022-07-14 01:07:24,849","2022-07-14 01:40:04,454","2022-07-14 01:53:46,394","2022-07-14 02:03:53,125","2022-07-14 02:09:38,745","2022-07-14 02:10:19,677","2022-07-14 01:18:07,818","2022-07-14 01:53:19,922","2022-07-14 02:02:15,303","2022-07-14 02:09:36,632","2022-07-14 02:10:18,621","2022-07-14 02:11:10,728","2022-07-14 02:14:53,084"
124,0.0198475619252874,0.3016077167514855,260.7912619120827,97.7644789335841,0.0028221278436376,10.0,6.0,0.02,0.2983887763210286,259.0949609979297,97.7644789335841,0.0028221278436376,10.0,5.824389302075806,0.2126225490196081,0.0366421568627451,0.0138676844783713,0.113636363636364,0.2144972303961344,0.0388361029371988,0.0132789316646758,0.1133877350019909,1.3177690502337491,0.0608396371533436,1.0,70.91990441197474,0.5269653429260481,0.2907467652609129,0.015007806103693,3.4464923782000816,0.1714587582883009,4099974.270462842,218095.7626242992,2.444314101089195e-07,1.2404410646726457e-08,2022-07-13_23-11-10,63,4217335.97518334,2.00E-01,32.874342443146205,"2022-07-14 01:25:01,839","2022-07-14 01:25:02,861","2022-07-14 01:55:12,106","2022-07-14 02:08:43,956","2022-07-14 02:18:50,420","2022-07-14 02:24:39,647","2022-07-14 02:25:20,812","2022-07-14 01:36:46,269","2022-07-14 02:08:18,433","2022-07-14 02:17:09,274","2022-07-14 02:24:37,553","2022-07-14 02:25:19,758","2022-07-14 02:26:12,041","2022-07-14 02:30:48,034"
125,0.0198298002326888,0.2371610166332375,268.175138397462,69.76634251051316,0.002,10.0,5.0,0.02,0.2350820841243915,270.7944745443736,69.76634251051316,0.002,10.0,4.840083683386704,0.2162990196078435,0.038848039215686,0.0393129770992365,0.0915454545454547,0.2144972303961344,0.0388361029371988,0.0373354746993979,0.0893311919672687,0.8824501690570317,0.0608222897075366,1.0,57.18522831148056,1.2931651375314346,0.1946999226547071,0.0150035268687197,5.161860289405595,0.4186411451128868,3401533.67376032,192078.33460382465,2.947713218370618e-07,1.7423138435557815e-08,2022-07-13_23-11-10,64,4217335.97518334,2.00E+01,19.360334733546814,"2022-07-14 01:41:31,260","2022-07-14 01:41:32,313","2022-07-14 02:10:07,606","2022-07-14 02:23:30,570","2022-07-14 02:33:41,890","2022-07-14 02:39:34,531","2022-07-14 02:40:15,383","2022-07-14 01:52:01,775","2022-07-14 02:23:04,438","2022-07-14 02:32:03,769","2022-07-14 02:39:32,447","2022-07-14 02:40:14,316","2022-07-14 02:41:06,653","2022-07-14 02:46:28,344"
126,0.0198882773109202,0.2402676343412775,268.2770579746214,69.76634251051316,0.002,10.0,5.0,0.02,0.2350820841243915,270.7944745443736,69.76634251051316,0.002,10.0,4.840083683386704,0.2126225490196081,0.0392156862745098,0.0367684478371503,0.0912727272727273,0.2144972303961344,0.0388361029371988,0.0373354746993979,0.0893311919672687,0.9471659931199304,0.0133426478158649,1.0,59.49347090403349,0.5836623013258506,0.2089785373361981,0.0032913390135062,4.786134755928343,0.0757460996773335,3512562.9123959383,35755.47957926874,2.847163154761849e-07,2.935594191850453e-09,2022-07-13_23-11-10,64,4217335.97518334,2.00E+01,19.360334733546814,"2022-07-14 01:56:39,129","2022-07-14 01:56:40,175","2022-07-14 02:27:47,060","2022-07-14 02:41:16,273","2022-07-14 02:51:31,592","2022-07-14 02:57:26,502","2022-07-14 02:58:07,069","2022-07-14 02:05:47,768","2022-07-14 02:40:50,821","2022-07-14 02:49:52,773","2022-07-14 02:57:24,427","2022-07-14 02:58:06,019","2022-07-14 02:58:58,392","2022-07-14 03:01:43,871"
127,0.0198543695165271,0.1552374394379043,289.48665781760985,100.0,0.002,15.390288866032332,1.0,0.02,0.1527551698252478,300.0,100.0,0.002,15.390288866032332,0.51,0.2123774509803919,0.037990196078431,0.0692111959287534,0.0587272727272727,0.2144972303961344,0.0388361029371988,0.0686197021330725,0.0580469645335941,0.3227856226272211,0.0103526760035782,1.0,31.93693203323621,0.2125271415303388,0.0712179995690042,0.0025537784475021,14.0561324936943,0.5139580749863422,2230019.4039851194,80817.28154994767,4.489059303091064e-07,1.6542123708743317e-08,2022-07-13_23-11-10,65,4217335.97518334,4.00E+02,2.04,"2022-07-14 02:16:17,126","2022-07-14 02:16:18,175","2022-07-14 02:43:28,214","2022-07-14 03:00:32,708","2022-07-14 03:10:54,060","2022-07-14 03:16:37,296","2022-07-14 03:17:17,831","2022-07-14 02:26:08,915","2022-07-14 02:59:47,100","2022-07-14 03:09:15,745","2022-07-14 03:16:35,234","2022-07-14 03:17:16,766","2022-07-14 03:18:09,059","2022-07-14 03:20:54,572"
128,0.0200219368584655,0.1510150967629063,289.2163527885589,100.0,0.002,15.390288866032332,1.0,0.02,0.1527551698252478,300.0,100.0,0.002,15.390288866032332,0.51,0.2131127450980394,0.037990196078431,0.068320610687023,0.0568181818181818,0.2144972303961344,0.0388361029371988,0.0686197021330725,0.0580469645335941,0.2958485071984822,0.0229459214921178,1.0,30.597375792698603,0.9019505292545212,0.0652747129400031,0.005660256318694,15.414274800057466,1.363810988951209,2130841.0980739766,130402.93382661874,4.707569456227728e-07,2.981537436384625e-08,2022-07-13_23-11-10,65,4217335.97518334,4.00E+02,2.04,"2022-07-14 02:31:27,129","2022-07-14 02:31:28,191","2022-07-14 03:02:58,893","2022-07-14 03:19:59,279","2022-07-14 03:30:07,929","2022-07-14 03:35:53,538","2022-07-14 03:36:33,478","2022-07-14 02:41:56,651","2022-07-14 03:19:33,917","2022-07-14 03:28:30,021","2022-07-14 03:35:51,471","2022-07-14 03:36:32,474","2022-07-14 03:37:24,694","2022-07-14 03:40:47,066"
129,0.0099845885054665,0.0,272.6667510214806,88.16062204486425,0.002,25.0,1.0,0.0100039466249155,0.0,278.47514255945924,88.16062204486425,0.002,25.0,0.51,0.1044117647058822,0.0180147058823528,0.2454198473282441,0.0,0.1072909422037571,0.0194257150451731,0.2532833427510697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-07-13_23-11-10,66,4217335.97518334,SF,2.04,"2022-07-14 02:47:41,971","2022-07-14 02:47:43,019","2022-07-14 03:22:10,042","2022-07-14 03:34:39,839","2022-07-14 03:44:52,639","2022-07-14 03:50:33,061","2022-07-14 03:51:14,007","2022-07-14 02:57:53,002","2022-07-14 03:34:14,343","2022-07-14 03:43:12,250","2022-07-14 03:50:30,993","2022-07-14 03:51:12,904","2022-07-14 03:52:05,210","2022-07-14 03:56:02,962"
130,0.0100800088190982,0.0,273.4780979387719,88.16062204486425,0.002,25.0,1.0,0.0100039466249155,0.0,278.47514255945924,88.16062204486425,0.002,25.0,0.51,0.1057598039215687,0.0225490196078433,0.2535623409669217,0.0,0.1072909422037571,0.0194257150451731,0.2532833427510697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-07-13_23-11-10,66,4217335.97518334,SF,2.04,"2022-07-14 03:04:25,978","2022-07-14 03:04:27,022","2022-07-14 03:36:03,039","2022-07-14 03:48:32,832","2022-07-14 03:58:48,474","2022-07-14 04:04:26,023","2022-07-14 04:05:06,891","2022-07-14 03:14:42,761","2022-07-14 03:48:07,005","2022-07-14 03:57:08,241","2022-07-14 04:04:23,959","2022-07-14 04:05:05,841","2022-07-14 04:05:58,229","2022-07-14 04:13:01,464"
